Ticker,Name,Sector,Industry,MarketCap,CapBucket
SSEA,Starry Sea Acquisition Corp,Financial Services,Shell Companies,76435080.0,Micro
SSEAR,Starry Sea Acquisition Corp,,,,Unknown
SSEAU,Starry Sea Acquisition Corp,Financial Services,Shell Companies,,Unknown
SSII,SS Innovations International In,Healthcare,Medical Devices,1111385344.0,Small
SSKN,"Strata Skin Sciences, Inc.",Healthcare,Medical Devices,6991945.0,Micro
SSM,Sono Group N.V.,Consumer Cyclical,Auto Manufacturers,9928687.0,Micro
SSNC,"SS&C Technologies Holdings, Inc",Technology,Software - Application,21887053824.0,Large
SSP,E.W. Scripps Company (The),Communication Services,Broadcasting,351656416.0,Small
SSRM,SSR Mining Inc.,Basic Materials,Gold,4721094656.0,Mid
SSSS,SuRo Capital Corp.,Financial Services,Asset Management,241394464.0,Micro
SSSSL,SuRo Capital Corp. - 6.00% Note,,,,Unknown
SSTI,"SoundThinking, Inc.",Technology,Software - Application,102969584.0,Micro
SSYS,"Stratasys, Ltd.",Technology,Computer Hardware,764652160.0,Small
STAA,STAAR Surgical Company,Healthcare,Medical Instruments & Supplies,1152695040.0,Small
STAI,ScanTech AI Systems Inc.,Industrials,Building Products & Equipment,10737063.0,Micro
STAK,STAK Inc.,Energy,Oil & Gas Equipment & Services,5033143.0,Micro
STBA,"S&T Bancorp, Inc.",Financial Services,Banks - Regional,1546494464.0,Small
STEP,StepStone Group Inc.,Financial Services,Asset Management,8236772864.0,Mid
STEX,Streamex Corp.,Financial Services,Capital Markets,470603616.0,Small
STFS,Star Fashion Culture Holdings L,Communication Services,Advertising Agencies,3401790.0,Micro
STGW,Stagwell Inc.,Communication Services,Advertising Agencies,1288340864.0,Small
STHO,Star Holdings - Shares of Benef,Real Estate,Real Estate Services,104592448.0,Micro
STI,"Solidion Technology, Inc.",Industrials,Electrical Equipment & Parts,45764680.0,Micro
STIM,"Neuronetics, Inc.",Healthcare,Medical Devices,97250000.0,Micro
STKE,Sol Strategies Inc.,Financial Services,Capital Markets,44983416.0,Micro
STKH,Steakholder Foods Ltd.,Consumer Defensive,Packaged Foods,12630476.0,Micro
STKL,"SunOpta, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,449879616.0,Small
STKS,"The ONE Group Hospitality, Inc.",Consumer Cyclical,Restaurants,55988604.0,Micro
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,25828517888.0,Large
STNC,Hennessy Sustainable ETF,,,,Unknown
STNE,StoneCo Ltd.,Technology,Software - Infrastructure,3967387136.0,Mid
STOK,"Stoke Therapeutics, Inc.",Healthcare,Biotechnology,1823179520.0,Small
STRA,"Strategic Education, Inc.",Consumer Defensive,Education & Training Services,1939518208.0,Small
STRC,Strategy Inc - Variable Rate Se,Technology,Software - Application,,Unknown
STRD,Strategy Inc - 10.00% Series A ,Technology,Software - Application,899528960.0,Small
STRF,Strategy Inc - 10.00% Series A ,Technology,Software - Application,,Unknown
STRK,Strategy Inc - 8.00% Series A P,Technology,Software - Application,,Unknown
STRL,"Sterling Infrastructure, Inc.",Industrials,Engineering & Construction,9724216320.0,Mid
STRO,"Sutro Biopharma, Inc.",Healthcare,Biotechnology,97887816.0,Micro
STRR,"Star Equity Holdings, Inc.",Industrials,Conglomerates,37931856.0,Micro
STRRP,"Star Equity Holdings, Inc. - 10",Industrials,Conglomerates,,Unknown
STRS,Stratus Properties Inc.,Real Estate,Real Estate - Diversified,198656592.0,Micro
STRT,STRATTEC SECURITY CORPORATION,Consumer Cyclical,Auto Parts,332645344.0,Small
STRZ,Starz Entertainment Corp.,Communication Services,Entertainment,197760960.0,Micro
STSS,Sharps Technology Inc.,Healthcare,Medical Instruments & Supplies,64369792.0,Micro
STSSW,Sharps Technology Inc. Warrant,,,,Unknown
STTK,"Shattuck Labs, Inc.",Healthcare,Biotechnology,211987472.0,Micro
STX,Seagate Technology Holdings PLC,Technology,Computer Hardware,62359339008.0,Large
SUGP,SU Group Holdings Limited,Industrials,Security & Protection Services,9799331.0,Micro
SUIG,Sui Group Holdings Limited,Financial Services,Credit Services,145370528.0,Micro
SUNE,"SUNation Energy, Inc.",Technology,Solar,3747276.0,Micro
SUNS,"Sunrise Realty Trust, Inc.",Real Estate,REIT - Mortgage,131123040.0,Micro
SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,2956990464.0,Mid
SUPP,TCW Transform Supply Chain ETF,,,,Unknown
SUPX,SuperX AI Technology Limited,Technology,Software - Infrastructure,469442784.0,Small
SURG,"SurgePays, Inc.",Communication Services,Telecom Services,35349644.0,Micro
SUSB,iShares ESG Aware 1-5 Year USD ,,,,Unknown
SUSC,iShares ESG Aware USD Corporate,,,,Unknown
SUSL,iShares ESG MSCI USA Leaders ET,,,,Unknown
SUUN,PowerBank Corporation,Utilities,Utilities - Renewable,69983328.0,Micro
SVA,"Sinovac Biotech, Ltd.",,,642436736.0,Small
SVAC,Spring Valley Acquisition Corp.,,,313720000.0,Small
SVACU,Spring Valley Acquisition Corp.,,,,Unknown
SVACW,Starboard Value Acquisition Cor,,,,Unknown
SVAQU,Silicon Valley Acquisition Corp.,Financial Services,Shell Companies,,Unknown
SVC,Service Properties Trust - Shar,Real Estate,REIT - Hotel & Motel,294150848.0,Micro
SVCC,Stellar V Capital Corp.,Financial Services,Shell Companies,224146784.0,Micro
SVCCU,Stellar V Capital Corp.,Financial Services,Shell Companies,227388752.0,Micro
SVCCW,Stellar V Capital Corp. Warrant,,,,Unknown
SVCO,"Silvaco Group, Inc.",Technology,Software - Application,130215224.0,Micro
SVRA,"Savara, Inc.",Healthcare,Biotechnology,1312367488.0,Small
SVRE,SaverOne 2014 Ltd.,Technology,Scientific & Technical Instruments,11552720.0,Micro
SVREW,SaverOne 2014 Ltd. Warrant,,,,Unknown
SVRN,OceanPal Inc.,Industrials,Marine Shipping,34986480.0,Micro
SWAG,"Stran & Company, Inc.",Communication Services,Advertising Agencies,31173014.0,Micro
SWAGW,"Stran & Company, Inc.",,,,Unknown
SWBI,"Smith & Wesson Brands, Inc.",Industrials,Aerospace & Defense,444492480.0,Small
SWIM,"Latham Group, Inc.",Industrials,Building Products & Equipment,739597632.0,Small
SWKH,SWK Holdings Corporation,Financial Services,Asset Management,208084800.0,Micro
SWKHL,SWK Holdings Corporation - 9.00,,,,Unknown
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,9627020288.0,Mid
SWP,SWP Growth & Income ETF,,,,Unknown
SWVL,Swvl Holdings Corp,Industrials,Railroads,18334394.0,Micro
SWVLW,Swvl Holdings Corp Warrant,,,,Unknown
SXTC,"China SXT Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,175201920.0,Micro
SXTP,"60 Degrees Pharmaceuticals, Inc",Healthcare,Biotechnology,2944391.0,Micro
SXTPW,"60 Degrees Pharmaceuticals, Inc",,,,Unknown
SY,So-Young International Inc. - A,Healthcare,Health Information Services,262047680.0,Micro
SYBT,"Stock Yards Bancorp, Inc.",Financial Services,Banks - Regional,1965290240.0,Small
SYBX,"Synlogic, Inc.",Healthcare,Biotechnology,14272682.0,Micro
SYM,Symbotic Inc.,Industrials,Specialty Industrial Machinery,34376032256.0,Large
SYNA,Synaptics Incorporated,Technology,Semiconductors,2868628736.0,Mid
SYPR,"Sypris Solutions, Inc.",Consumer Cyclical,Auto Parts,53429528.0,Micro
SYRE,"Spyre Therapeutics, Inc.",Healthcare,Biotechnology,2555884544.0,Mid
SYZ,Lazard US Systematic Small Cap ,,,,Unknown
SZZL,Sizzle Acquisition Corp. II,Financial Services,Shell Companies,317669344.0,Small
SZZLR,Sizzle Acquisition Corp. II,,,,Unknown
SZZLU,Sizzle Acquisition Corp. II,Financial Services,Shell Companies,,Unknown
TACH,Titan Acquisition Corp.,Financial Services,Shell Companies,353624992.0,Small
TACHU,Titan Acquisition Corp.,Financial Services,Shell Companies,,Unknown
TACHW,Titan Acquisition Corp,,,,Unknown
TACO,Berto Acquisition Corp.,Financial Services,Shell Companies,380064960.0,Small
TACOU,Berto Acquisition Corp.,Financial Services,Shell Companies,,Unknown
TACOW,Berto Acquisition Corp.,,,,Unknown
TACT,TransAct Technologies Incorpora,Technology,Computer Hardware,39641332.0,Micro
TALK,"Talkspace, Inc.",Healthcare,Health Information Services,609580352.0,Small
TALKW,"Talkspace, Inc.",,,,Unknown
TANH,Tantech Holdings Ltd.,Consumer Defensive,Household & Personal Products,6261326.0,Micro
TAOP,Taoping Inc.,Technology,Software - Infrastructure,13580870.0,Micro
TAOX,Tao Synergies Inc.,Technology,Software - Infrastructure,30583032.0,Micro
TARA,"Protara Therapeutics, Inc.",Healthcare,Biotechnology,297409312.0,Micro
TARK,Tradr 2X Long Innovation ETF,,,,Unknown
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,3471487744.0,Mid
TASK,"TaskUs, Inc.",Technology,Information Technology Services,1040706880.0,Small
TATT,TAT Technologies Ltd.,Industrials,Aerospace & Defense,588930176.0,Small
TAVI,Tavia Acquisition Corp.,Financial Services,Shell Companies,165735872.0,Micro
TAVIR,Tavia Acquisition Corp.,,,,Unknown
TAVIU,Tavia Acquisition Corp.,Financial Services,Shell Companies,145774656.0,Micro
TAX,Cambria Tax Aware ETF,,,,Unknown
TAXE,Intermediate Municipal Income E,,,,Unknown
TAXI,Northern Trust Intermediate Tax,,,,Unknown
TAXS,Northern Trust Short-Term Tax-E,,,,Unknown
TAXT,Northern Trust Tax-Exempt Bond ,,,,Unknown
TAYD,"Taylor Devices, Inc.",Industrials,Specialty Industrial Machinery,193130416.0,Micro
TBBK,"The Bancorp, Inc.",Financial Services,Banks - Regional,3217667072.0,Mid
TBCH,Turtle Beach Corporation,Technology,Consumer Electronics,280263904.0,Micro
TBH,"Brag House Holdings, Inc.",Communication Services,Electronic Gaming & Multimedia,11942277.0,Micro
TBHC,"The Brand House Collective, Inc",Consumer Cyclical,Home Improvement Retail,25381364.0,Micro
TBIL,US Treasury 3 Month Bill ETF,,,,Unknown
TBLA,Taboola.com Ltd.,Communication Services,Internet Content & Information,1332267648.0,Small
TBLAW,Taboola.com Ltd. Warrant,,,,Unknown
TBLD,Thornburg Income Builder Opport,Financial Services,Asset Management,640675200.0,Small
TBMC,Trailblazer Merger Corporation ,Financial Services,Shell Companies,54619280.0,Micro
TBMCR,Trailblazer Merger Corporation ,,,,Unknown
TBPH,"Theravance Biopharma, Inc.",Healthcare,Biotechnology,954668608.0,Small
TBRG,"TruBridge, Inc.",Healthcare,Health Information Services,331306944.0,Small
TC,Token Cat Limited,Communication Services,Advertising Agencies,14067057.0,Micro
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Banks - Regional,4291833088.0,Mid
TCBIO,"Texas Capital Bancshares, Inc. ",Financial Services,Banks - Regional,,Unknown
TCBK,TriCo Bancshares,Financial Services,Banks - Regional,1572924160.0,Small
TCBS,"Texas Community Bancshares, Inc",Financial Services,Banks - Regional,48748412.0,Micro
TCHI,iShares MSCI China Multisector ,,,,Unknown
TCMD,"Tactile Systems Technology, Inc",Healthcare,Medical Devices,662473344.0,Small
TCOM,Trip.com Group Limited,Consumer Cyclical,Travel Services,47386251264.0,Large
TCPC,BlackRock TCP Capital Corp.,Financial Services,Asset Management,461535264.0,Small
TCRT,"Alaunos Therapeutics, Inc.",Healthcare,Biotechnology,7208807.0,Micro
TCRX,"TScan Therapeutics, Inc.",Healthcare,Biotechnology,60152868.0,Micro
TCX,Tucows Inc.,Technology,Software - Infrastructure,248283632.0,Micro
TDAC,Translational Development Acqui,Financial Services,Shell Companies,229154640.0,Micro
TDACU,Translational Development Acqui,Financial Services,Shell Companies,,Unknown
TDACW,Trident Acquisitions Corp.,,,,Unknown
TDI,Touchstone Dynamic Internationa,,,,Unknown
TDIC,Dreamland Limited,Communication Services,Advertising Agencies,7363000.0,Micro
TDIV,First Trust NASDAQ Technology D,,,,Unknown
TDSB,ETC Cabana Target Beta ETF,,,,Unknown
TDSC,ETC Cabana Target Drawdown 10 E,,,,Unknown
TDTH,Trident Digital Tech Holdings L,Technology,Information Technology Services,40858944.0,Micro
TDUP,ThredUp Inc.,Consumer Cyclical,Internet Retail,779633984.0,Small
TDWD,Tailwind 2.0 Acquisition Corp.,,,231918256.0,Micro
TDWDR,Tailwind 2.0 Acquisition Corp.,,,,Unknown
TDWDU,Tailwind 2.0 Acquisition Corp.,,,,Unknown
TEAD,Teads Holding Co.,Communication Services,Internet Content & Information,86887992.0,Micro
TEAM,Atlassian Corporation,Technology,Software - Application,42946191360.0,Large
TECH,Bio-Techne Corp,Healthcare,Biotechnology,9227228160.0,Mid
TECTP,"Tectonic Financial, Inc. - 9.00",Financial Services,Banks - Regional,43757928.0,Micro
TECX,"Tectonic Therapeutic, Inc.",Healthcare,Biotechnology,390795904.0,Small
TEKX,SPDR Galaxy Transformative Tech,,,,Unknown
TEKY,Lazard Next Gen Technologies ET,,,,Unknown
TELA,"TELA Bio, Inc.",Healthcare,Medical Devices,50764812.0,Micro
TELO,"Telomir Pharmaceuticals, Inc.",Healthcare,Biotechnology,50196220.0,Micro
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,11154785280.0,Large
TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure,2918388480.0,Mid
TENX,"Tenax Therapeutics, Inc.",Healthcare,Biotechnology,79106096.0,Micro
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,31639726080.0,Large
TERG,Leverage Shares 2X Long TER Dai,,,,Unknown
TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology,4516017664.0,Mid
TEXN,iShares Texas Equity ETF,,,,Unknown
TFNS,T. Rowe Price Financials ETF,,,,Unknown
TFSL,TFS Financial Corporation,Financial Services,Banks - Regional,3926825472.0,Mid
TGHL,The GrowHub Limited,Technology,Software - Infrastructure,9234432.0,Micro
TGL,Treasure Global Inc.,Technology,Software - Application,10699812.0,Micro
TGTX,"TG Therapeutics, Inc.",Healthcare,Biotechnology,4885028352.0,Mid
TH,Target Hospitality Corp.,Industrials,Specialty Business Services,846130432.0,Small
THAR,"Tharimmune, Inc.",Healthcare,Biotechnology,90766064.0,Micro
THCH,TH International Limited,Consumer Cyclical,Restaurants,70103064.0,Micro
THFF,First Financial Corporation,Financial Services,Banks - Regional,734977024.0,Small
THH,TryHard Holdings Limited,Industrials,Specialty Business Services,847533184.0,Small
THMZ,Lazard Equity Megatrends ETF,,,,Unknown
THRM,Gentherm Inc,Consumer Cyclical,Auto Parts,1134314496.0,Small
THRV,Prospera Income ETF,,,,Unknown
THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,268011360.0,Micro
THYM,T. Rowe Price High Income Munic,,,,Unknown
TIGO,Millicom International Cellular,Communication Services,Telecom Services,9152915456.0,Mid
TIGR,UP Fintech Holding Limited,Financial Services,Capital Markets,1613229056.0,Small
TIL,"Instil Bio, Inc.",Healthcare,Biotechnology,76704152.0,Micro
TILE,"Interface, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",1662380800.0,Small
TIPT,Tiptree Inc.,Financial Services,Insurance - Specialty,684987904.0,Small
TIRX,TIAN RUIXIANG Holdings Ltd,Financial Services,Insurance Brokers,11095539.0,Micro
TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,360411296.0,Small
TIVC,"Tivic Health Systems, Inc.",Healthcare,Medical Devices,2843184.0,Micro
TJGC,TJGC Group Limited,Communication Services,Advertising Agencies,14008680.0,Micro
TKLF,"Tokyo Lifestyle Co., Ltd.",Consumer Cyclical,Specialty Retail,12232738.0,Micro
TKNO,"Alpha Teknova, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,216257872.0,Micro
TLF,"Tandy Leather Factory, Inc.",Consumer Cyclical,Specialty Retail,21701584.0,Micro
TLIH,Ten-League International Holdin,Industrials,Industrial Distribution,11688227.0,Micro
TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power Producers,17567883264.0,Large
TLNC,Talon Capital Corp.,Financial Services,Shell Companies,427440672.0,Small
TLNCU,Talon Capital Corp.,Financial Services,Shell Companies,,Unknown
TLNCW,Talon Capital Corp. Warrants,,,,Unknown
TLPH,"Talphera, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,51270584.0,Micro
TLRY,"Tilray Brands, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,1113600000.0,Small
TLS,Telos Corporation,Technology,Software - Infrastructure,382047392.0,Small
TLSA,Tiziana Life Sciences Ltd,Healthcare,Biotechnology,177906960.0,Micro
TLSI,"TriSalus Life Sciences, Inc.",Healthcare,Medical Devices,343254816.0,Small
TLSIW,"TriSalus Life Sciences, Inc.",,,,Unknown
TLT,iShares 20+ Year Treasury Bond ,,,9625077760.0,Mid
TLX,Telix Pharmaceuticals Limited,Healthcare,Biotechnology,2687837440.0,Mid
TMB,Thornburg Multi Sector Bond ETF,,,,Unknown
TMC,TMC the metals company Inc.,Basic Materials,Other Industrial Metals & Mining,3647576320.0,Mid
TMCI,"Treace Medical Concepts, Inc.",Healthcare,Medical Devices,154197744.0,Micro
TMCWW,TMC the metals company Inc. Warrants,,,,Unknown
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,4244450816.0,Mid
TMED,T. Rowe Price Health Care ETF,,,,Unknown
TMET,iShares Transition-Enabling Met,,,,Unknown
TMNL,T. Rowe Price Long Municipal In,,,,Unknown
TMNS,T. Rowe Price Short Municipal I,,,,Unknown
TMSF,T. Rowe Price Multi-Sector Inco,,,,Unknown
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,226209218560.0,Large
TMUSI,"T-Mobile US, Inc. - 5.500% Seni",,,,Unknown
TMUSL,"T-Mobile US, Inc. - 6.250% Seni",,,,Unknown
TMUSZ,"T-Mobile US, Inc. - 5.500% Seni",,,,Unknown
TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,1515382784.0,Small
TNGX,"Tango Therapeutics, Inc.",Healthcare,Biotechnology,1167650304.0,Small
TNMG,TNL Mediagene,Communication Services,Publishing,115257424.0,Micro
TNON,"Tenon Medical, Inc.",Healthcare,Medical Devices,11883896.0,Micro
TNONW,"Tenon Medical, Inc. Warrant",,,,Unknown
TNXP,Tonix Pharmaceuticals Holding C,Healthcare,Biotechnology,191486576.0,Micro
TNYA,"Tenaya Therapeutics, Inc.",Healthcare,Biotechnology,163267088.0,Micro
TOI,"The Oncology Institute, Inc.",Healthcare,Medical Care Facilities,358108096.0,Small
TOIIW,"The Oncology Institute, Inc.",,,,Unknown
TOMZ,"TOMI Environmental Solutions, I",Industrials,Pollution & Treatment Controls,16201486.0,Micro
TONX,TON Strategy Company,Technology,Software - Application,130430128.0,Micro
TOP,TOP Financial Group Limited,Financial Services,Capital Markets,38921612.0,Micro
TORO,Toro Corp.,Energy,Oil & Gas Midstream,120895856.0,Micro
TOUR,Tuniu Corporation,Consumer Cyclical,Travel Services,85340632.0,Micro
TOWN,Towne Bank,Financial Services,Banks - Regional,2659250944.0,Mid
TOYO,"TOYO Co., Ltd",Technology,Solar,228154928.0,Micro
TPCS,TechPrecision Corporation,Industrials,Metal Fabrication,48863204.0,Micro
TPG,TPG Inc.,Financial Services,Asset Management,25089290240.0,Large
TPGXL,TPG Inc. - 6.950% Fixed-Rate Ju,,,,Unknown
TPLS,Thornburg Core Plus Bond ETF,,,,Unknown
TPST,"Tempest Therapeutics, Inc.",Healthcare,Biotechnology,14732211.0,Micro
TQQQ,ProShares UltraPro QQQ,,,,Unknown
TQQY,GraniteShares YieldBOOST QQQ ET,,,,Unknown
TRAW,"Traws Pharma, Inc.",Healthcare,Biotechnology,9349314.0,Micro
TRBF,Angel Oak Total Return ETF,,,,Unknown
TRDA,"Entrada Therapeutics, Inc.",Healthcare,Biotechnology,397862208.0,Small
TREE,"LendingTree, Inc.",Financial Services,Financial Conglomerates,743959232.0,Small
TRI,Thomson Reuters Corp,Industrials,Specialty Business Services,60215005184.0,Large
TRIB,Trinity Biotech plc,Healthcare,Medical Devices,18632020.0,Micro
TRIL,Defiance Trillion Dollar Club I,,,,Unknown
TRIN,Trinity Capital Inc.,Financial Services,Asset Management,1150386944.0,Small
TRINI,Trinity Capital Inc. - 7.875% N,,,,Unknown
TRINZ,Trinity Capital Inc. - 7.875% N,,,,Unknown
TRIP,"TripAdvisor, Inc.",Consumer Cyclical,Travel Services,1646069376.0,Small
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,19085119488.0,Large
TRMD,TORM plc,Energy,Oil & Gas Midstream,1979027840.0,Small
TRMK,Trustmark Corporation,Financial Services,Banks - Regional,2423114240.0,Mid
TRNR,Interactive Strength Inc.,Consumer Cyclical,Personal Services,3972130.0,Micro
TRNS,"Transcat, Inc.",Industrials,Specialty Business Services,549116992.0,Small
TRON,Tron Inc.,Consumer Cyclical,Leisure,370246176.0,Small
TROO,"TROOPS, Inc.",Financial Services,Credit Services,244261120.0,Micro
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,23015172096.0,Large
TRS,TriMas Corporation,Consumer Cyclical,Packaging & Containers,1468934528.0,Small
TRSG,Tungray Technologies Inc,Industrials,Metal Fabrication,18479440.0,Micro
TRST,TrustCo Bank Corp NY,Financial Services,Banks - Regional,802487744.0,Small
TRUD,VanEck Consumer Discretionary T,,,,Unknown
TRUE,"TrueCar, Inc.",Communication Services,Internet Content & Information,209009104.0,Micro
TRUG,"TruGolf Holdings, Inc.",Consumer Cyclical,Leisure,2057482.0,Micro
TRUP,"Trupanion, Inc.",Financial Services,Insurance - Property & Casualty,1630730752.0,Small
TRUT,VanEck Technology TruSector ETF,,,,Unknown
TRVG,trivago N.V.,Communication Services,Internet Content & Information,203860800.0,Micro
TRVI,"Trevi Therapeutics, Inc.",Healthcare,Biotechnology,1647757312.0,Small
TSAT,Telesat Corporation,Technology,Communication Equipment,1487196416.0,Small
TSBK,"Timberland Bancorp, Inc.",Financial Services,Banks - Regional,282879136.0,Micro
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,27154659328.0,Large
TSDD,GraniteShares 2x Short TSLA Dai,,,,Unknown
TSEL,Touchstone Sands Capital US Sel,,,,Unknown
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,13635375104.0,Large
TSHA,"Taysha Gene Therapies, Inc.",Healthcare,Biotechnology,1596949888.0,Small
TSL,GraniteShares 1.25x Long TSLA D,,,,Unknown
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,1580396052480.0,Large
TSLG,Leverage Shares 2X Long TSLA Da,,,,Unknown
TSLL,Direxion Daily TSLA Bull 2X Sha,,,,Unknown
TSLQ,Tradr 2X Short TSLA Daily ETF,,,,Unknown
TSLR,GraniteShares 2x Long TSLA Dail,,,,Unknown
TSLS,Direxion Daily TSLA Bear 1X Sha,,,,Unknown
TSMG,Leverage Shares 2X Long TSM Dai,,,,Unknown
TSMU,GraniteShares 2x Long TSM Daily,,,,Unknown
TSMX,Direxion Daily TSM Bull 2X Shar,,,,Unknown
TSMZ,Direxion Daily TSM Bear 1X Shar,,,,Unknown
TSPY,TappAlpha SPY Growth & Daily In,,,,Unknown
TSSI,"TSS, Inc.",Technology,Information Technology Services,205088208.0,Micro
TSYY,GraniteShares YieldBOOST TSLA E,,,,Unknown
TTAN,"ServiceTitan, Inc.",Technology,Software - Application,10086678528.0,Large
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,18731403264.0,Large
TTEC,"TTEC Holdings, Inc.",Technology,Information Technology Services,173079552.0,Micro
TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,8942178304.0,Mid
TTEQ,T. Rowe Price Technology ETF,,,,Unknown
TTGT,"TechTarget, Inc.",Technology,Information Technology Services,375221088.0,Small
TTMI,"TTM Technologies, Inc.",Technology,Electronic Components,7410880000.0,Mid
TTRX,Turn Therapeutics Inc.,Healthcare,Biotechnology,80679808.0,Micro
TTSH,"Tile Shop Holdings, Inc.",Consumer Cyclical,Home Improvement Retail,164722080.0,Micro
TTWO,"Take-Two Interactive Software, ",Communication Services,Electronic Gaming & Multimedia,47320010752.0,Large
TUG,STF Tactical Growth ETF,,,,Unknown
TUGN,STF Tactical Growth & Income ET,,,,Unknown
TUR,iShares MSCI Turkey ETF,,,543993984.0,Small
TURB,"Turbo Energy, S.A.",Technology,Solar,10699846.0,Micro
TURF,T. Rowe Price Natural Resources,,,,Unknown
TUSK,"Mammoth Energy Services, Inc.",Industrials,Conglomerates,90604784.0,Micro
TVA,Texas Ventures Acquisition III ,Financial Services,Shell Companies,320700000.0,Small
TVACU,Texas Ventures Acquisition III ,Financial Services,Shell Companies,,Unknown
TVACW,Thayer Ventures Acquisition Cor,,,,Unknown
TVAI,Thayer Ventures Acquisition Cor,Financial Services,Shell Companies,274949856.0,Micro
TVAIR,Thayer Ventures Acquisition Cor,,,,Unknown
TVAIU,Thayer Ventures Acquisition Cor,Financial Services,Shell Companies,,Unknown
TVGN,Tevogen Bio Holdings Inc.,Healthcare,Biotechnology,75641248.0,Micro
TVGNW,Semper Paratus Acquisition Corp,,,,Unknown
TVRD,"Tvardi Therapeutics, Inc.",Healthcare,Biotechnology,38838764.0,Micro
TVTX,"Travere Therapeutics, Inc.",Healthcare,Biotechnology,3546683136.0,Mid
TW,Tradeweb Markets Inc.,Financial Services,Capital Markets,23552538624.0,Large
TWAV,"TaoWeave, Inc.",Financial Services,Asset Management,6318206.0,Micro
TWFG,"TWFG, Inc.",Financial Services,Insurance Brokers,437635200.0,Small
TWG,Top Wealth Group Holding Limite,Consumer Defensive,Food Distribution,5945441.0,Micro
TWIN,"Twin Disc, Incorporated",Industrials,Specialty Industrial Machinery,244489936.0,Micro
TWLVU,Twelve Seas Investment Company ,Financial Services,Shell Companies,,Unknown
TWNP,Twin Hospitality Group Inc.,Consumer Cyclical,Restaurants,44181036.0,Micro
TWST,Twist Bioscience Corporation,Healthcare,Diagnostics & Research,2020942208.0,Mid
TXG,"10x Genomics, Inc.",Healthcare,Health Information Services,2086859776.0,Mid
TXMD,"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,20139392.0,Micro
TXN,Texas Instruments Incorporated,Technology,Semiconductors,160808189952.0,Large
TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,11346442240.0,Large
TXUE,Thornburg International Equity ,,,,Unknown
TXUG,Thornburg International Growth ,,,,Unknown
TXXD,21Shares 2x Long Dogecoin ETF,,,,Unknown
TXXS,21Shares 2x Long Sui ETF,,,,Unknown
TYGO,"Tigo Energy, Inc.",Technology,Solar,104824848.0,Micro
TYRA,"Tyra Biosciences, Inc.",Healthcare,Biotechnology,1385539584.0,Small
TZOO,Travelzoo,Communication Services,Internet Content & Information,76976392.0,Micro
UAE,iShares MSCI UAE ETF,,,,Unknown
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,36919078912.0,Large
UBCP,"United Bancorp, Inc.",Financial Services,Banks - Regional,85397640.0,Micro
UBFO,United Security Bancshares,Financial Services,Banks - Regional,178058576.0,Micro
UBND,VictoryShares Core Plus Interme,,,,Unknown
UBRL,GraniteShares 2x Long UBER Dail,,,,Unknown
UBSI,"United Bankshares, Inc.",Financial Services,Banks - Regional,5546455552.0,Mid
UBXG,U-BX Technology Ltd.,Technology,Software - Infrastructure,59054084.0,Micro
UCAR,U Power Limited,Consumer Cyclical,Auto & Truck Dealerships,8379438.0,Micro
UCFI,CN Healthy Food Tech Group Corp,Financial Services,Shell Companies,287867104.0,Micro
UCFIW,CN Healthy Food Tech Group Corp.,,,,Unknown
UCL,uCloudlink Group Inc.,Communication Services,Telecom Services,77146920.0,Micro
UCRD,VictoryShares Corporate Bond ET,,,,Unknown
